pass_number, pass_time, average_time, microseconds_since_last_write, nsSleep_time
213, 72, 228, 240, 0
214, 65, 228, 61, 0
215, 112, 227, 61, 0
216, 70, 226, 210, 0
217, 273, 226, 82, 0
218, 187, 226, 66, 0
219, 158, 226, 65, 0
220, 225, 226, 178, 0
221, 663, 228, 71, 0
222, 206, 228, 60, 0
223, 211, 228, 61, 0
224, 302, 228, 61, 0
225, 216, 228, 69, 0
226, 206, 228, 69, 0
227, 82, 227, 64, 0
228, 120, 227, 58, 0
229, 196, 227, 57, 0
230, 121, 226, 57, 0
231, 76, 226, 98, 0
232, 63, 225, 58, 0
233, 63, 224, 64, 0
234, 230, 224, 67, 0
235, 198, 224, 80, 0
236, 82, 223, 58, 0
237, 116, 223, 58, 0
238, 107, 223, 58, 0
239, 116, 222, 58, 0
240, 111, 222, 58, 0
241, 358, 222, 71, 0
242, 317, 223, 71, 0
243, 121, 222, 60, 0
244, 374, 223, 97, 0
245, 279, 223, 111, 0
246, 475, 224, 71, 0
247, 75, 223, 236, 0
248, 711, 225, 58, 0
249, 103, 225, 62, 0
250, 265, 225, 96, 0
251, 126, 225, 65, 0
252, 66, 224, 58, 0
253, 72, 223, 300, 0
254, 175, 223, 58, 0
255, 222, 223, 82, 0
256, 143, 223, 62, 0
257, 433, 224, 72, 0
258, 279, 224, 83, 0
259, 551, 225, 218, 0
260, 274, 225, 61, 0
261, 190, 225, 66, 0
262, 71, 225, 219, 0
263, 70, 224, 135, 0
264, 67, 223, 146, 0
265, 110, 223, 60, 0
266, 114, 223, 59, 0
267, 232, 223, 59, 0
268, 119, 222, 59, 0
269, 120, 222, 59, 0
270, 66, 221, 183, 0
271, 105, 221, 77, 0
272, 68, 220, 145, 0
273, 150, 220, 164, 0
274, 88, 220, 60, 0
275, 125, 219, 61, 0
276, 119, 219, 65, 0
277, 131, 219, 59, 0
278, 104, 218, 59, 0
279, 117, 218, 60, 0
280, 125, 217, 59, 0
281, 121, 217, 59, 0
282, 841, 219, 59, 0
283, 341, 220, 79, 0
284, 133, 219, 275, 0
285, 309, 220, 62, 0
286, 275, 220, 60, 0
287, 156, 220, 66, 0
288, 317, 220, 65, 0
289, 119, 220, 64, 0
290, 126, 219, 59, 0
291, 761, 221, 58, 0
292, 97, 221, 195, 0
293, 256, 221, 60, 0
294, 301, 221, 60, 0
295, 62, 221, 177, 0
296, 216, 221, 57, 0
297, 218, 221, 59, 0
298, 805, 223, 185, 0
299, 238, 223, 84, 0
300, 1068, 225, 64, 0
301, 149, 225, 113, 0
302, 89, 225, 64, 0
303, 62, 224, 380, 0
304, 114, 224, 62, 0
305, 66, 223, 395, 0
306, 93, 223, 77, 0
307, 92, 222, 59, 0
308, 77, 222, 60, 0
309, 44, 221, 60, 0
310, 106, 221, 60, 0
311, 70, 221, 58, 0
312, 113, 220, 57, 0
313, 143, 220, 57, 0
314, 101, 220, 61, 0
315, 247, 220, 68, 0
316, 112, 219, 71, 0
317, 123, 219, 60, 0
318, 207, 219, 57, 0
319, 101, 219, 261, 0
320, 119, 218, 61, 0
321, 259, 218, 60, 0
322, 123, 218, 70, 0
323, 283, 218, 64, 0
324, 77, 218, 494, 0
325, 75, 217, 193, 0
326, 907, 220, 66, 0
327, 135, 219, 69, 0
328, 350, 220, 60, 0
329, 274, 220, 117, 0
330, 184, 220, 73, 0
331, 246, 220, 63, 0
332, 151, 220, 109, 0
333, 196, 220, 64, 0
334, 68, 219, 142, 0
335, 243, 219, 66, 0
336, 748, 221, 63, 0
337, 90, 220, 154, 0
338, 201, 220, 60, 0
339, 96, 220, 445, 0
340, 135, 220, 63, 0
341, 295, 220, 60, 0
342, 319, 220, 74, 0
343, 97, 220, 311, 0
344, 253, 220, 66, 0
345, 129, 220, 63, 0
346, 114, 219, 84, 0
347, 121, 219, 62, 0
348, 153, 219, 62, 0
349, 109, 219, 60, 0
350, 110, 218, 59, 0
351, 117, 218, 58, 0
352, 263, 218, 58, 0
353, 274, 218, 149, 0
354, 97, 218, 69, 0
355, 118, 218, 60, 0
356, 319, 218, 61, 0
357, 97, 218, 122, 0
358, 138, 217, 65, 0
359, 181, 217, 61, 0
360, 470, 218, 58, 0
361, 259, 218, 99, 0
362, 946, 220, 64, 0
363, 219, 220, 64, 0
364, 214, 220, 61, 0
365, 157, 220, 59, 0
366, 340, 220, 58, 0
367, 411, 221, 61, 0
368, 102, 220, 75, 0
369, 200, 220, 59, 0
370, 407, 221, 57, 0
371, 104, 220, 404, 0
372, 778, 222, 65, 0
373, 222, 222, 68, 0
374, 187, 222, 64, 0
375, 273, 222, 83, 0
376, 225, 222, 72, 0
377, 230, 222, 66, 0
378, 198, 222, 65, 0
379, 246, 222, 83, 0
380, 116, 222, 73, 0
381, 301, 222, 61, 0
382, 394, 222, 68, 0
383, 121, 222, 61, 0
384, 146, 222, 59, 0
385, 115, 222, 60, 0
386, 128, 221, 60, 0
387, 118, 221, 59, 0
388, 510, 222, 59, 0
389, 91, 222, 64, 0
390, 250, 222, 68, 0
391, 186, 222, 72, 0
392, 163, 221, 70, 0
393, 67, 221, 144, 0
394, 125, 221, 60, 0
395, 123, 221, 58, 0
396, 298, 221, 58, 0
397, 922, 222, 83, 0
398, 243, 223, 74, 0
399, 303, 223, 65, 0
400, 119, 222, 60, 0
401, 73, 222, 279, 0
402, 380, 222, 72, 0
403, 118, 222, 80, 0
404, 141, 222, 65, 0
405, 346, 222, 101, 0
406, 213, 222, 99, 0
407, 599, 223, 137, 0
408, 295, 223, 81, 0
409, 269, 223, 91, 0
410, 190, 223, 71, 0
411, 765, 225, 59, 0
412, 109, 224, 59, 0
413, 116, 224, 57, 0
414, 125, 224, 58, 0
415, 201, 224, 58, 0
416, 255, 224, 91, 0
417, 223, 224, 75, 0
418, 77, 224, 63, 0
419, 63, 223, 61, 0
420, 157, 223, 66, 0
421, 417, 224, 60, 0
422, 131, 223, 317, 0
423, 260, 223, 82, 0
424, 238, 223, 99, 0
425, 248, 223, 72, 0
426, 191, 223, 69, 0
427, 376, 224, 62, 0
428, 216, 224, 78, 0
429, 367, 224, 68, 0
430, 180, 224, 70, 0
431, 440, 224, 64, 0
432, 151, 224, 62, 0
433, 229, 224, 61, 0
434, 160, 224, 60, 0
435, 205, 224, 63, 0
436, 186, 224, 69, 0
437, 157, 224, 61, 0
438, 195, 224, 62, 0
439, 607, 225, 62, 0
440, 198, 225, 62, 0
441, 156, 224, 60, 0
442, 316, 225, 60, 0
443, 172, 225, 80, 0
444, 276, 225, 90, 0
445, 238, 225, 77, 0
446, 221, 225, 65, 0
447, 158, 225, 60, 0
448, 283, 225, 59, 0
449, 208, 225, 73, 0
450, 483, 225, 20, 0
451, 507, 226, 77, 0
452, 313, 226, 86, 0
453, 246, 226, 67, 0
454, 182, 226, 89, 0
455, 190, 226, 61, 0
456, 391, 226, 61, 0
457, 172, 226, 75, 0
458, 193, 226, 60, 0
459, 306, 226, 60, 0
460, 121, 226, 67, 0
461, 189, 226, 60, 0
462, 251, 226, 71, 0
463, 171, 226, 71, 0
464, 185, 226, 75, 0
465, 196, 226, 62, 0
466, 249, 226, 61, 0
467, 213, 226, 67, 0
468, 863, 227, 65, 0
469, 327, 227, 68, 0
470, 306, 227, 68, 0
471, 129, 227, 71, 0
472, 214, 227, 61, 0
473, 152, 227, 70, 0
474, 121, 227, 59, 0
475, 117, 227, 60, 0
476, 136, 226, 59, 0
477, 64, 226, 183, 0
478, 116, 226, 60, 0
479, 84, 226, 60, 0
480, 205, 225, 66, 0
481, 342, 226, 91, 0
482, 969, 227, 72, 0
483, 528, 228, 69, 0
484, 225, 228, 69, 0
485, 139, 228, 61, 0
486, 128, 227, 63, 0
487, 123, 227, 62, 0
488, 353, 228, 73, 0
489, 597, 228, 68, 0
490, 210, 228, 82, 0
491, 141, 228, 59, 0
492, 391, 228, 59, 0
493, 351, 229, 146, 0
494, 591, 229, 81, 0
495, 435, 230, 65, 0
496, 174, 230, 72, 0
497, 288, 230, 58, 0
498, 138, 230, 62, 0
499, 190, 230, 57, 0
500, 186, 229, 57, 0
501, 232, 229, 57, 0
502, 326, 230, 91, 0
503, 154, 229, 75, 0
504, 163, 229, 58, 0
505, 381, 230, 62, 0
506, 124, 229, 62, 0
507, 70, 229, 61, 0
508, 125, 229, 62, 0
509, 69, 229, 186, 0
510, 119, 228, 60, 0
511, 122, 228, 58, 0
512, 218, 228, 80, 0
513, 247, 228, 73, 0
514, 72, 228, 398, 0
515, 292, 228, 66, 0
516, 392, 228, 93, 0
517, 77, 228, 314, 0
518, 137, 228, 67, 0
519, 196, 228, 104, 0
520, 78, 228, 242, 0
521, 88, 227, 86, 0
522, 190, 227, 61, 0
523, 289, 227, 70, 0
524, 181, 227, 73, 0
525, 457, 228, 61, 0
526, 144, 227, 616, 0
527, 314, 228, 71, 0
528, 208, 228, 65, 0
529, 178, 227, 62, 0
530, 189, 227, 60, 0
531, 185, 227, 58, 0
532, 186, 227, 59, 0
533, 189, 227, 60, 0
534, 288, 227, 68, 0
535, 159, 227, 66, 0
536, 120, 227, 64, 0
537, 217, 227, 60, 0
538, 207, 227, 62, 0
539, 164, 227, 60, 0
540, 175, 227, 59, 0
541, 822, 228, 58, 0
542, 199, 228, 69, 0
543, 102, 228, 174, 0
544, 121, 227, 60, 0
545, 127, 227, 81, 0
546, 123, 227, 59, 0
547, 208, 227, 57, 0
548, 153, 227, 66, 0
549, 219, 227, 69, 0
550, 270, 227, 67, 0
551, 117, 227, 65, 0
552, 68, 226, 254, 0
553, 205, 226, 66, 0
554, 86, 226, 157, 0
555, 86, 226, 441, 0
556, 610, 226, 70, 0
557, 309, 227, 89, 0
558, 202, 227, 73, 0
559, 777, 228, 10, 0
560, 367, 228, 67, 0
561, 268, 228, 117, 0
562, 260, 228, 90, 0
563, 346, 228, 66, 0
564, 91, 228, 115, 0
565, 93, 228, 59, 0
566, 121, 227, 58, 0
567, 107, 227, 58, 0
568, 216, 227, 58, 0
569, 122, 227, 76, 0
570, 198, 227, 77, 0
571, 117, 227, 59, 0
572, 111, 227, 59, 0
573, 113, 226, 58, 0
574, 77, 226, 552, 0
575, 808, 227, 60, 0
576, 276, 227, 81, 0
577, 132, 227, 95, 0
578, 139, 227, 60, 0
579, 117, 227, 56, 0
580, 117, 227, 59, 0
581, 50, 226, 112, 0
582, 97, 226, 73, 0
583, 113, 226, 59, 0
584, 114, 226, 57, 0
585, 60, 225, 57, 0
586, 115, 225, 56, 0
587, 115, 225, 56, 0
588, 89, 225, 368, 0
589, 112, 225, 60, 0
590, 83, 224, 97, 0
591, 120, 224, 59, 0
592, 268, 224, 72, 0
593, 178, 224, 88, 0
594, 127, 224, 63, 0
595, 122, 224, 59, 0
596, 135, 224, 62, 0
597, 290, 224, 62, 0
598, 277, 224, 125, 0
599, 549, 224, 72, 0
600, 544, 225, 85, 0
601, 138, 225, 70, 0
602, 85, 225, 327, 0
603, 404, 225, 80, 0
604, 80, 225, 64, 0
605, 158, 224, 59, 0
606, 118, 224, 59, 0
607, 256, 224, 59, 0
608, 215, 224, 88, 0
609, 71, 224, 63, 0
610, 127, 224, 58, 0
611, 67, 224, 58, 0
612, 190, 224, 58, 0
613, 224, 224, 90, 0
614, 745, 224, 63, 0
615, 294, 225, 69, 0
616, 109, 224, 68, 0
617, 112, 224, 58, 0
618, 113, 224, 57, 0
619, 118, 224, 57, 0
620, 444, 224, 8, 0
621, 247, 224, 97, 0
622, 275, 224, 90, 0
623, 188, 224, 63, 0
624, 167, 224, 59, 0
625, 237, 224, 58, 0
626, 285, 224, 58, 0
627, 156, 224, 60, 0
628, 148, 224, 58, 0
629, 157, 224, 58, 0
630, 163, 224, 58, 0
631, 183, 224, 58, 0
632, 231, 224, 58, 0
633, 240, 224, 58, 0
634, 446, 224, 59, 0
635, 917, 225, 84, 0
636, 346, 225, 77, 0
637, 292, 226, 103, 0
638, 195, 225, 90, 0
639, 280, 226, 66, 0
640, 110, 225, 117, 0
641, 92, 225, 67, 0
642, 213, 225, 62, 0
643, 144, 225, 65, 0
644, 96, 225, 295, 0
645, 192, 225, 84, 0
646, 120, 225, 65, 0
647, 92, 224, 155, 0
648, 90, 224, 199, 0
649, 209, 224, 83, 0
650, 241, 224, 79, 0
651, 121, 224, 64, 0
652, 388, 224, 57, 0
653, 227, 224, 83, 0
654, 619, 225, 63, 0
655, 118, 225, 57, 0
656, 227, 225, 89, 0
657, 145, 225, 62, 0
658, 168, 225, 57, 0
659, 62, 224, 71, 0
660, 280, 224, 66, 0
661, 201, 224, 87, 0
662, 130, 224, 60, 0
663, 115, 224, 58, 0
664, 184, 224, 67, 0
665, 155, 224, 69, 0
666, 249, 224, 1512, 0
667, 304, 224, 80, 0
668, 950, 225, 76, 0
669, 204, 225, 72, 0
670, 232, 225, 60, 0
671, 196, 225, 60, 0
672, 178, 225, 61, 0
673, 140, 225, 60, 0
674, 186, 225, 59, 0
675, 186, 225, 59, 0
676, 194, 225, 60, 0
677, 192, 225, 60, 0
678, 167, 225, 59, 0
679, 199, 225, 60, 0
680, 87, 224, 331, 0
681, 347, 224, 70, 0
682, 645, 225, 77, 0
683, 217, 225, 73, 0
684, 194, 225, 62, 0
685, 227, 225, 58, 0
686, 222, 225, 58, 0
687, 72, 225, 210, 0
688, 205, 225, 65, 0
689, 258, 225, 64, 0
690, 168, 225, 73, 0
691, 80, 225, 261, 0
692, 502, 225, 64, 0
693, 245, 225, 72, 0
694, 289, 225, 91, 0
695, 179, 225, 66, 0
696, 121, 225, 60, 0
697, 127, 225, 59, 0
698, 411, 225, 59, 0
699, 110, 225, 59, 0
700, 129, 225, 59, 0
701, 125, 225, 59, 0
702, 261, 225, 64, 0
703, 122, 224, 60, 0
704, 111, 224, 58, 0
705, 119, 224, 58, 0
706, 116, 224, 57, 0
707, 378, 224, 70, 0
708, 163, 224, 124, 0
709, 125, 224, 61, 0
710, 398, 224, 61, 0
711, 128, 224, 72, 0
712, 230, 224, 80, 0
713, 386, 224, 78, 0
714, 144, 224, 74, 0
715, 369, 224, 66, 0
716, 290, 224, 67, 0
717, 138, 224, 65, 0
718, 176, 224, 67, 0
719, 84, 224, 261, 0
720, 136, 224, 62, 0
721, 149, 224, 61, 0
722, 186, 224, 60, 0
723, 233, 224, 60, 0
724, 415, 224, 58, 0
725, 167, 224, 70, 0
726, 230, 224, 76, 0
727, 209, 224, 60, 0
728, 291, 224, 81, 0
729, 179, 224, 66, 0
730, 70, 224, 57, 0
731, 115, 224, 60, 0
732, 69, 223, 328, 0
733, 114, 223, 73, 0
734, 243, 223, 69, 0
735, 263, 223, 67, 0
736, 95, 223, 164, 0
737, 108, 223, 158, 0
738, 151, 223, 61, 0
739, 191, 223, 60, 0
740, 290, 223, 60, 0
741, 236, 223, 71, 0
742, 185, 223, 68, 0
743, 322, 223, 59, 0
744, 177, 223, 73, 0
745, 119, 223, 60, 0
746, 111, 223, 79, 0
747, 101, 223, 549, 0
748, 174, 223, 72, 0
749, 276, 223, 72, 0
750, 279, 223, 72, 0
751, 153, 223, 69, 0
752, 202, 223, 59, 0
753, 280, 223, 74, 0
754, 85, 222, 62, 0
755, 125, 222, 60, 0
756, 100, 222, 60, 0
757, 112, 222, 59, 0
758, 359, 222, 59, 0
759, 98, 222, 78, 0
760, 268, 222, 62, 0
761, 169, 222, 81, 0
762, 182, 222, 58, 0
763, 311, 222, 88, 0
764, 103, 222, 66, 0
765, 361, 222, 57, 0
766, 127, 222, 98, 0
767, 251, 222, 97, 0
768, 83, 222, 709, 0
769, 74, 222, 488, 0
770, 426, 222, 61, 0
771, 153, 222, 67, 0
772, 257, 222, 79, 0
773, 177, 222, 62, 0
774, 123, 222, 57, 0
775, 288, 222, 67, 0
776, 172, 222, 71, 0
777, 198, 222, 46, 0
778, 138, 222, 57, 0
779, 89, 221, 57, 0
780, 183, 221, 57, 0
781, 187, 221, 56, 0
782, 226, 221, 63, 0
783, 196, 221, 89, 0
784, 195, 221, 57, 0
785, 129, 221, 57, 0
786, 183, 221, 59, 0
787, 176, 221, 57, 0
788, 132, 221, 58, 0
789, 173, 221, 58, 0
790, 183, 221, 57, 0
791, 241, 221, 72, 0
792, 737, 221, 140, 0
793, 123, 221, 182, 0
794, 176, 221, 148, 0
795, 308, 221, 65, 0
796, 326, 221, 72, 0
797, 162, 221, 92, 0
798, 232, 221, 69, 0
799, 226, 221, 66, 0
800, 202, 221, 70, 0
801, 253, 221, 95, 0
802, 91, 221, 126, 0
803, 701, 222, 104, 0
804, 113, 222, 359, 0
805, 342, 222, 102, 0
806, 95, 222, 75, 0
807, 140, 222, 61, 0
808, 194, 222, 63, 0
809, 239, 222, 66, 0
810, 75, 221, 152, 0
811, 429, 222, 61, 0
812, 485, 222, 61, 0
813, 233, 222, 71, 0
814, 229, 222, 72, 0
815, 164, 222, 65, 0
816, 323, 222, 61, 0
817, 224, 222, 73, 0
818, 1062, 223, 85, 0
819, 358, 223, 73, 0
820, 259, 223, 77, 0
821, 143, 223, 61, 0
822, 119, 223, 61, 0
823, 120, 223, 60, 0
824, 196, 223, 79, 0
825, 142, 223, 76, 0
826, 83, 223, 451, 0
827, 79, 222, 61, 0
828, 134, 222, 71, 0
829, 72, 222, 69, 0
830, 363, 222, 59, 0
831, 347, 223, 60, 0
832, 140, 222, 74, 0
833, 185, 222, 72, 0
834, 786, 223, 58, 0
835, 359, 223, 70, 0
836, 193, 223, 2696, 0
837, 233, 223, 83, 0
838, 92, 223, 114, 0
839, 94, 223, 74, 0
840, 432, 223, 84, 0
841, 51, 223, 115, 0
842, 220, 223, 85, 0
843, 65, 223, 85, 0
844, 114, 223, 58, 0
845, 60, 222, 59, 0
846, 351, 223, 58, 0
847, 533, 223, 70, 0
848, 351, 223, 69, 0
849, 116, 223, 58, 0
850, 124, 223, 57, 0
851, 206, 223, 58, 0
852, 131, 223, 57, 0
853, 114, 223, 57, 0
854, 69, 222, 57, 0
855, 110, 222, 57, 0
856, 353, 222, 71, 0
857, 245, 222, 145, 0
858, 143, 222, 62, 0
859, 161, 222, 59, 0
860, 412, 222, 60, 0
861, 117, 222, 123, 0
862, 75, 222, 468, 0
863, 186, 222, 100, 0
864, 806, 223, 60, 0
865, 112, 223, 286, 0
866, 255, 223, 61, 0
867, 88, 223, 219, 0
868, 97, 222, 81, 0
869, 223, 222, 59, 0
870, 87, 222, 67, 0
871, 117, 222, 60, 0
872, 111, 222, 59, 0
873, 241, 222, 69, 0
874, 306, 222, 65, 0
875, 192, 222, 68, 0
876, 135, 222, 60, 0
877, 271, 222, 58, 0
878, 178, 222, 68, 0
879, 69, 222, 236, 0
880, 152, 222, 60, 0
881, 185, 222, 66, 0
882, 190, 222, 60, 0
883, 141, 222, 60, 0
884, 322, 222, 66, 0
885, 242, 222, 75, 0
886, 389, 222, 63, 0
887, 555, 222, 283, 0
888, 74, 222, 202, 0
889, 394, 222, 66, 0
890, 131, 222, 71, 0
891, 151, 222, 64, 0
892, 221, 222, 61, 0
893, 375, 222, 61, 0
894, 113, 222, 60, 0
895, 73, 222, 121, 0
896, 211, 222, 59, 0
897, 100, 222, 286, 0
898, 368, 222, 434, 0
899, 158, 222, 222, 0
900, 128, 222, 593, 0
901, 237, 222, 86, 0
902, 160, 222, 101, 0
903, 110, 222, 60, 0
904, 188, 222, 58, 0
905, 62, 221, 84, 0
906, 149, 221, 58, 0
907, 115, 221, 58, 0
908, 257, 221, 77, 0
909, 221, 221, 71, 0
910, 323, 221, 8, 0
911, 210, 221, 92, 0
912, 72, 221, 616, 0
913, 410, 221, 164, 0
914, 921, 222, 73, 0
915, 221, 222, 71, 0
916, 217, 222, 91, 0
917, 175, 222, 72, 0
918, 402, 222, 73, 0
919, 317, 222, 132, 0
920, 396, 223, 66, 0
921, 91, 222, 88, 0
922, 129, 222, 54, 0
923, 114, 222, 60, 0
924, 72, 222, 352, 0
925, 241, 222, 85, 0
926, 127, 222, 206, 0
927, 607, 222, 70, 0
928, 243, 222, 75, 0
929, 434, 223, 62, 0
930, 81, 223, 79, 0
931, 192, 222, 87, 0
932, 116, 222, 62, 0
933, 119, 222, 60, 0
934, 136, 222, 60, 0
935, 82, 222, 373, 0
936, 87, 222, 60, 0
937, 241, 222, 68, 0
938, 265, 222, 93, 0
939, 186, 222, 68, 0
940, 145, 222, 81, 0
941, 146, 222, 61, 0
942, 202, 222, 58, 0
943, 184, 222, 60, 0
944, 473, 222, 59, 0
945, 251, 222, 68, 0
946, 257, 222, 77, 0
947, 74, 222, 219, 0
948, 174, 222, 78, 0
949, 113, 222, 64, 0
950, 116, 222, 60, 0
951, 160, 222, 60, 0
952, 99, 221, 61, 0
953, 115, 221, 58, 0
954, 114, 221, 57, 0
955, 120, 221, 57, 0
956, 121, 221, 57, 0
957, 114, 221, 69, 0
958, 118, 221, 59, 0
959, 376, 221, 62, 0
960, 413, 221, 109, 0
961, 203, 221, 68, 0
962, 236, 221, 61, 0
963, 707, 222, 79, 0
964, 335, 222, 67, 0
965, 219, 222, 83, 0
966, 195, 222, 61, 0
967, 71, 222, 119, 0
968, 100, 221, 59, 0
969, 114, 221, 59, 0
970, 103, 221, 59, 0
971, 119, 221, 76, 0
972, 116, 221, 61, 0
973, 122, 221, 60, 0
974, 123, 221, 59, 0
975, 113, 221, 59, 0
976, 112, 221, 59, 0
977, 242, 221, 59, 0
978, 222, 221, 88, 0
979, 68, 220, 66, 0
980, 121, 220, 60, 0
981, 72, 220, 104, 0
982, 166, 220, 66, 0
983, 165, 220, 77, 0
984, 125, 220, 65, 0
985, 139, 220, 60, 0
986, 124, 220, 59, 0
987, 127, 220, 59, 0
988, 113, 220, 59, 0
989, 129, 219, 77, 0
990, 115, 219, 62, 0
991, 113, 219, 59, 0
992, 122, 219, 59, 0
993, 128, 219, 59, 0
994, 191, 219, 60, 0
