pass_number, pass_time, average_time, microseconds_since_last_write, nsSleep_time
513, 254, 227, 87, 0
514, 135, 227, 63, 0
515, 136, 227, 57, 0
516, 135, 227, 56, 0
517, 137, 227, 57, 0
518, 227, 227, 117, 0
519, 90, 226, 61, 0
520, 123, 226, 57, 0
521, 131, 226, 58, 0
522, 138, 226, 56, 0
523, 139, 226, 56, 0
524, 282, 226, 99, 0
525, 237, 226, 66, 0
526, 235, 226, 58, 0
527, 223, 226, 58, 0
528, 212, 226, 58, 0
529, 255, 226, 58, 0
530, 301, 226, 58, 0
531, 226, 226, 58, 0
532, 697, 227, 58, 0
533, 260, 227, 58, 0
534, 366, 227, 92, 0
535, 336, 227, 68, 0
536, 178, 227, 76, 0
537, 457, 228, 61, 0
538, 232, 228, 70, 0
539, 198, 228, 59, 0
540, 243, 228, 59, 0
541, 273, 228, 69, 0
542, 218, 228, 63, 0
543, 179, 228, 61, 0
544, 187, 227, 61, 0
545, 255, 228, 93, 0
546, 186, 227, 67, 0
547, 248, 227, 61, 0
548, 141, 227, 62, 0
549, 194, 227, 61, 0
550, 197, 227, 60, 0
551, 243, 227, 60, 0
552, 273, 227, 59, 0
553, 216, 227, 59, 0
554, 250, 227, 59, 0
555, 248, 227, 59, 0
556, 195, 227, 59, 0
557, 248, 227, 59, 0
558, 185, 227, 59, 0
559, 228, 227, 59, 0
560, 195, 227, 60, 0
561, 262, 227, 59, 0
562, 238, 227, 79, 0
563, 239, 227, 64, 0
564, 243, 227, 59, 0
565, 246, 227, 59, 0
566, 283, 227, 91, 0
567, 189, 227, 64, 0
568, 173, 227, 109, 0
569, 200, 227, 60, 0
570, 353, 227, 90, 0
571, 268, 228, 64, 0
572, 199, 228, 61, 0
573, 141, 227, 61, 0
574, 326, 228, 90, 0
575, 202, 227, 78, 0
576, 177, 227, 64, 0
577, 306, 228, 58, 0
578, 224, 228, 62, 0
579, 232, 228, 58, 0
580, 227, 228, 58, 0
581, 234, 228, 58, 0
582, 196, 227, 58, 0
583, 229, 227, 58, 0
584, 190, 227, 58, 0
585, 234, 227, 58, 0
586, 301, 228, 85, 0
587, 311, 228, 63, 0
588, 105, 227, 59, 0
589, 173, 227, 58, 0
590, 345, 228, 90, 0
591, 254, 228, 63, 0
592, 227, 228, 58, 0
593, 281, 228, 58, 0
594, 401, 228, 58, 0
595, 623, 229, 59, 0
596, 329, 229, 58, 0
597, 234, 229, 58, 0
598, 159, 229, 58, 0
599, 187, 229, 58, 0
600, 215, 229, 110, 0
601, 280, 229, 63, 0
602, 175, 229, 60, 0
603, 161, 229, 59, 0
604, 248, 229, 83, 0
605, 511, 229, 63, 0
606, 236, 229, 58, 0
607, 337, 229, 89, 0
608, 223, 229, 63, 0
609, 471, 230, 58, 0
610, 354, 230, 97, 0
611, 150, 230, 66, 0
612, 200, 230, 61, 0
613, 194, 230, 61, 0
614, 240, 230, 82, 0
615, 187, 229, 66, 0
616, 213, 229, 61, 0
617, 187, 229, 63, 0
618, 158, 229, 61, 0
619, 189, 229, 61, 0
620, 194, 229, 61, 0
621, 141, 229, 61, 0
622, 227, 229, 61, 0
623, 139, 229, 61, 0
624, 164, 229, 61, 0
625, 191, 229, 61, 0
626, 136, 229, 95, 0
627, 226, 229, 60, 0
628, 175, 228, 58, 0
629, 228, 228, 58, 0
630, 225, 228, 58, 0
631, 276, 229, 58, 0
632, 486, 229, 62, 0
633, 695, 230, 73, 0
634, 454, 230, 94, 0
635, 180, 230, 70, 0
636, 261, 230, 58, 0
637, 155, 230, 58, 0
638, 114, 230, 83, 0
639, 157, 230, 58, 0
640, 156, 229, 58, 0
641, 147, 229, 58, 0
642, 155, 229, 58, 0
643, 218, 229, 108, 0
644, 116, 229, 63, 0
645, 162, 229, 58, 0
646, 695, 230, 58, 0
647, 236, 230, 58, 0
648, 246, 230, 58, 0
649, 226, 230, 58, 0
650, 177, 230, 58, 0
651, 438, 230, 58, 0
652, 224, 230, 69, 0
653, 174, 230, 60, 0
654, 303, 230, 89, 0
655, 157, 230, 64, 0
656, 171, 230, 59, 0
657, 165, 230, 59, 0
658, 117, 229, 59, 0
659, 271, 230, 91, 0
660, 176, 229, 64, 0
661, 172, 229, 59, 0
662, 169, 229, 59, 0
663, 172, 229, 59, 0
664, 126, 229, 60, 0
665, 165, 229, 59, 0
666, 191, 229, 59, 0
667, 146, 229, 60, 0
668, 163, 229, 59, 0
669, 378, 229, 81, 0
670, 169, 229, 65, 0
671, 270, 229, 79, 0
672, 216, 229, 89, 0
673, 807, 230, 92, 0
674, 437, 230, 93, 0
675, 338, 230, 98, 0
676, 350, 230, 70, 0
677, 349, 230, 82, 0
678, 185, 230, 66, 0
679, 135, 230, 72, 0
680, 800, 231, 61, 0
681, 248, 231, 60, 0
682, 299, 231, 60, 0
683, 602, 232, 7, 0
684, 395, 232, 69, 0
685, 129, 232, 92, 0
686, 102, 232, 242, 0
687, 170, 232, 59, 0
688, 219, 232, 58, 0
689, 192, 231, 57, 0
690, 385, 232, 57, 0
691, 508, 232, 73, 0
692, 139, 232, 84, 0
693, 184, 232, 61, 0
694, 220, 232, 60, 0
695, 203, 232, 57, 0
696, 219, 232, 57, 0
697, 752, 233, 96, 0
698, 141, 232, 63, 0
699, 208, 232, 57, 0
700, 133, 232, 57, 0
701, 144, 232, 57, 0
702, 141, 232, 57, 0
703, 143, 232, 57, 0
704, 491, 232, 57, 0
705, 746, 233, 73, 0
706, 107, 233, 79, 0
707, 213, 233, 62, 0
708, 212, 233, 64, 0
709, 152, 233, 57, 0
710, 142, 232, 57, 0
711, 141, 232, 57, 0
712, 597, 233, 82, 0
713, 138, 233, 62, 0
714, 141, 233, 57, 0
715, 398, 233, 77, 0
716, 133, 233, 68, 0
717, 104, 233, 59, 0
718, 139, 232, 58, 0
719, 304, 232, 58, 0
720, 263, 233, 88, 0
721, 233, 233, 64, 0
722, 235, 233, 59, 0
723, 326, 233, 59, 0
724, 241, 233, 61, 0
725, 237, 233, 59, 0
726, 187, 233, 59, 0
727, 242, 233, 59, 0
728, 226, 233, 59, 0
729, 251, 233, 60, 0
730, 244, 233, 60, 0
731, 206, 233, 60, 0
